Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
1.5000000000,0,77591.4603931371,,,
1.5040000000,0,30752.4548503537,,,
1.5079999999,0,6901.2200030860,,,
1.5119999999,0,11723.8018633585,,,
1.5159999998,0,37661.7278647929,,,
1.5199999998,0,58812.2240499611,,,
1.5240000000,0,50992.5060037305,,,
1.5279999999,0,21664.3557060848,,,
1.5319999999,0,7398.1269989471,,,
1.5359999998,0,47568.3326520939,,,
1.5399999998,0,146921.5576626919,,,
1.5440000000,0,248763.0652374109,,,
1.5480000000,0,267793.0691784637,,,
1.5519999999,0,177028.7876716839,,,
1.5559999999,0,64565.5216288132,,,
1.5599999998,0,81764.4203103853,,,
1.5639999998,0,288893.5498025408,,,
1.5680000000,0,552079.2244423112,,,
1.5719999999,0,649708.1173458489,,,
1.5759999999,0,497624.7028027686,,,
1.5799999998,0,232948.8034683107,,,
1.5839999998,0,69640.3296081424,,,
1.5880000000,0,99393.3395792184,,,
1.5919999999,0,240036.2461315220,,,
1.5959999999,0,346580.7775332616,,,
1.5999999999,0,344122.6363003356,,,
1.6039999998,0,260931.1128715384,,,
1.6079999998,0,167231.0214357380,,,
1.6120000000,0,107760.5314662034,,,
1.6159999999,0,83995.5862530656,,,
1.6199999999,0,76033.4131380812,,,
1.6239999998,0,71153.4156967890,,,
1.6279999998,0,73160.3922525967,,,
1.6320000000,0,87344.3201125855,,,
1.6359999999,0,105451.0531901449,,,
1.6399999999,0,109651.2966675856,,,
1.6439999999,0,90820.0662800548,,,
1.6479999998,0,58157.7735549728,,,
1.6519999998,0,29069.0692337351,,,
1.6560000000,0,14451.1150361038,,,
1.6599999999,0,15585.8250233870,,,
1.6639999999,0,25852.9306379180,,,
1.6679999998,0,35346.8193943889,,,
1.6719999998,0,38299.2441522674,,,
1.6760000000,0,34929.3037122664,,,
1.6799999999,0,27238.8886457172,,,
1.6839999999,0,18271.2626115885,,,
1.6879999998,0,12087.9861301450,,,
1.6919999998,0,10465.5959610999,,,
1.6960000000,0,11595.9936745115,,,
1.7000000000,0,13685.7888980011,,,
1.7039999999,0,16314.6871045973,,,
1.7079999999,0,17869.2583044503,,,
1.7119999998,0,16533.5478681999,,,
1.7159999998,0,13139.4634861615,,,
1.7200000000,0,9956.3760716127,,,
1.7239999999,0,7904.0663414742,,,
1.7279999999,0,7868.3449366889,,,
1.7319999998,0,10233.1844760699,,,
1.7359999998,0,13008.0277057204,,,
1.7400000000,0,14877.8027030297,,,
1.7439999999,0,17670.8855757203,,,
1.7479999999,0,21238.6803107656,,,
1.7519999999,0,21654.0826666406,,,
1.7559999998,0,16346.0929503261,,,
1.7599999998,0,8844.2712167667,,,
1.7640000000,0,7081.2165472296,,,
1.7679999999,0,17699.1023110783,,,
1.7719999999,0,39055.7786946854,,,
1.7759999998,0,58430.2174162706,,,
1.7799999998,0,61100.5576652357,,,
1.7840000000,0,46032.5686915080,,,
1.7879999999,0,26608.0216458289,,,
1.7919999999,0,16767.6743677646,,,
1.7959999999,0,21020.5202183739,,,
1.7999999998,0,33967.0584645097,,,
1.8039999998,0,47622.4913508004,,,
1.8080000000,0,64266.7474829517,,,
1.8119999999,0,98111.4765464559,,,
1.8159999999,0,152640.1444709039,,,
1.8199999998,0,202649.7353028037,,,
1.8239999998,0,214318.4513714159,,,
1.8280000000,0,178801.5943703570,,,
1.8319999999,0,112131.8755216177,,,
1.8359999999,0,44518.1173758178,,,
1.8399999999,0,41525.0203612838,,,
1.8439999998,0,210538.7506701789,,,
1.8480000000,0,623151.6429678288,,,
1.8520000000,0,1191073.9678287101,,,
1.8559999999,0,1610354.1026205241,,,
1.8599999999,0,1524332.7679947391,,,
1.8639999998,0,901116.3847291904,,,
1.8679999998,0,216306.1140571741,,,
1.8720000000,0,78470.0415132676,,,
1.8759999999,0,655581.4791229882,,,
1.8799999999,0,1522330.9993430052,,,
1.8839999998,0,2030329.0208799543,,,
1.8879999998,0,1848303.6807931820,,,
1.8920000000,0,1191036.8863816226,,,
1.8959999999,0,524721.4769470766,,,
1.8999999999,0,138291.1417823767,,,
1.9039999999,0,38356.7786677887,,,
1.9079999998,0,101063.0762199242,,,
1.9119999998,0,218778.0779104953,,,
1.9160000000,0,354010.5630007373,,,
1.9199999999,0,514836.2107443747,,,
1.9239999999,0,688471.9716405569,,,
1.9279999998,0,800204.7608126075,,,
1.9319999998,0,759744.1393728737,,,
1.9360000000,0,554444.7465361673,,,
1.9399999999,0,278304.1789178954,,,
1.9439999999,0,82240.8717769729,,,
1.9479999999,0,82483.8039061923,,,
