Time:8Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
0,0,2213169.888,,,
0.128,1,127321.3865,,,
0.256,2,5165.321232,,,
0.383999999,3,2127.180092,,,
0.511999999,4,2685.981187,,,
0.639999999,5,2084.931351,,,
0.767999999,6,719903.6138,,,
0.895999999,7,546807.7554,,,
1.023999998,8,1669180.934,,,
1.151999998,9,48172.85332,,,
1.279999998,10,525801.4327,,,
1.407999998,11,446289.7525,,,
1.535999998,12,4949430.757,,,
1.663999997,13,2110296.908,,,
1.791999997,14,2465930.766,,,
1.919999997,15,51866.63736,,,
2.047999997,16,2298.140875,,,
2.175999997,17,4474.617081,,,
2.303999996,18,3408.776913,,,
2.431999996,19,1830.178493,,,
2.559999996,20,1939.442039,,,
2.687999996,21,2005.609389,,,
2.815999996,22,2045.717879,,,
2.943999995,23,313795.077,,,
3.071999995,24,3808110.001,,,
3.199999995,25,9731823.82,,,
3.327999995,26,1032970.012,,,
3.455999994,27,2290962.094,,,
3.583999994,28,1844595.157,,,
3.711999994,29,3031046.891,,,
3.839999994,30,3342910.025,,,
3.967999994,31,296828.3371,,,
4.095999993,32,15569.53673,,,
4.223999993,33,2548366.017,,,
4.351999993,34,2786509.316,,,
4.479999993,35,33976.80387,,,
4.607999993,36,4776.733597,,,
4.735999992,37,5125894.909,,,
4.863999992,38,1206148.283,,,
4.991999992,39,67826.61215,,,
5.119999992,40,2610.178314,,,
5.247999992,41,2102.533716,,,
5.375999991,42,1993.786589,,,
5.503999991,43,2527.903852,,,
5.631999991,44,2214.119261,,,
5.759999991,45,2090.922396,,,
5.887999991,46,1835.218782,,,
6.01599999,47,1851.176023,,,
6.14399999,48,1840.449853,,,
6.27199999,49,1670.52424,,,
6.39999999,50,2228.769185,,,
6.52799999,51,1816.442345,,,
6.655999989,52,1921.09407,,,
6.783999989,53,1936.068865,,,
6.911999989,54,1820.978097,,,
7.039999989,55,1907.154973,,,
7.167999988,56,33997.66936,,,
7.295999988,57,708845.2498,,,
7.423999988,58,50571.70004,,,
7.551999988,59,4706.063544,,,
7.679999988,60,1981.633955,,,
7.807999987,61,2790.490495,,,
7.935999987,62,2140.582896,,,
8.063999987,63,2146.542032,,,
8.191999987,64,1679.647669,,,
8.319999987,65,410164.6121,,,
8.447999986,66,88773.0049,,,
8.575999986,67,9543.650822,,,
8.703999986,68,6576.469638,,,
8.831999986,69,7194.213636,,,
8.959999986,70,5547.102051,,,
9.087999985,71,6080.13684,,,
9.215999985,72,5973.429347,,,
9.343999985,73,5565.311637,,,
9.471999985,74,6101.90558,,,
9.599999985,75,6983.753502,,,
9.727999984,76,5763.145401,,,
