Time:16Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
0.0000000000,0,2539.8016516349,,,
0.0639999998,1,2740.8525336593,,,
0.1279999996,2,1288.7222964443,,,
0.1919999993,3,2061.9560892359,,,
0.2559999991,4,453.5220490852,,,
0.3199999989,5,2818.8486089085,,,
0.3839999987,6,4625.6980169727,,,
0.4479999985,7,1721.7730433417,,,
0.5119999982,8,1552.8289355408,,,
0.5759999980,9,2794.2001625200,,,
0.6399999978,10,2366.7212558184,,,
0.7039999976,11,5474.1675098723,,,
0.7679999974,12,1080.7429486177,,,
0.8319999971,13,620.3478552492,,,
0.8959999969,14,2197.1964631618,,,
0.9599999967,15,1177.8499999862,,,
1.0239999965,16,881.1972819278,,,
1.0879999963,17,698.1196860194,,,
1.1519999960,18,257.7511259487,,,
1.2159999958,19,74.9526873343,,,
1.2799999956,20,664.0718858002,,,
1.3439999954,21,245.3947548819,,,
1.4079999952,22,3378.2443363134,,,
1.4719999949,23,689.1699202260,,,
1.5359999947,24,2960.6362028727,,,
1.5999999945,25,3378.2829181543,,,
1.6639999943,26,4150.8500742876,,,
1.7279999941,27,1081.6070033220,,,
1.7919999938,28,5396.2710307718,,,
1.8559999936,29,15383.8923835081,,,
1.9199999934,30,12117.7443605787,,,
1.9839999932,31,22487.0557786686,,,
2.0479999930,32,19658.9868493212,,,
2.1119999927,33,8733.2993987935,,,
2.1759999925,34,25388.8554013819,,,
2.2399999923,35,19915.8683342698,,,
2.3039999921,36,19153.6066210671,,,
2.3679999919,37,43956.6294672694,,,
2.4319999916,38,11012.0867414116,,,
2.4959999914,39,7360.8773788971,,,
2.5599999912,40,3460.1047121764,,,
2.6239999910,41,2852.3299555165,,,
2.6879999908,42,8982.6983519128,,,
2.7519999905,43,2104.4193976578,,,
2.8159999903,44,854.6152847478,,,
2.8799999901,45,2455.0624723058,,,
2.9439999899,46,3739.9347342306,,,
3.0079999897,47,4882.5679117404,,,
3.0719999894,48,4840.9006424571,,,
3.1359999892,49,4305.7730139994,,,
3.1999999890,50,6694.5401351896,,,
3.2639999888,51,3568.6003944506,,,
3.3279999886,52,1576.0319340052,,,
3.3919999884,53,1130.3436864927,,,
3.4559999881,54,3776.2731982694,,,
3.5199999879,55,324.5961112907,,,
3.5839999877,56,359.3253456896,,,
3.6479999875,57,1617.8694653360,,,
3.7119999873,58,975.7782564764,,,
3.7759999870,59,2691.9447346204,,,
3.8399999868,60,1514.0590864914,,,
3.9039999866,61,820.8374062021,,,
3.9679999864,62,1792.3915402051,,,
4.0319999862,63,1785.3516965426,,,
4.0959999859,64,1186.5978265336,,,
4.1599999857,65,6420.6908980009,,,
4.2239999855,66,2253.6380567947,,,
4.2879999853,67,1006.7259577991,,,
4.3519999851,68,1149.3123588276,,,
4.4159999848,69,742.6551498992,,,
4.4799999846,70,1850.6588716129,,,
4.5439999844,71,3759.1921694798,,,
4.6079999842,72,2790.5152375679,,,
4.6719999840,73,2685.6817671574,,,
4.7359999837,74,1659.4790695200,,,
4.7999999835,75,2228.1800801004,,,
4.8639999833,76,5331.3294824364,,,
4.9279999831,77,1442.6426410879,,,
4.9919999829,78,5330.1087188766,,,
5.0559999826,79,866.6957480763,,,
5.1199999824,80,1922.1027193693,,,
5.1839999822,81,2061.3973119281,,,
5.2479999820,82,3520.6082687884,,,
5.3119999818,83,1691.7210752098,,,
5.3759999815,84,1304.7330106214,,,
