Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
1.5000000000,0,47.7530571987,,,
1.5040000000,0,72.6144559115,,,
1.5079999999,0,198.6693853277,,,
1.5119999999,0,594.0881323585,,,
1.5159999998,0,1345.0973161021,,,
1.5199999998,0,1271.1213033314,,,
1.5240000000,0,110.4756875567,,,
1.5279999999,0,1543.0629235106,,,
1.5319999999,0,6642.1783781705,,,
1.5359999998,0,9887.0867716114,,,
1.5399999998,0,7306.2732457864,,,
1.5440000000,0,1738.7595909727,,,
1.5480000000,0,781.6644118216,,,
1.5519999999,0,7807.0785975741,,,
1.5559999999,0,15069.0934440157,,,
1.5599999998,0,13954.0025277258,,,
1.5639999998,0,7071.7172957200,,,
1.5680000000,0,1411.1646874079,,,
1.5719999999,0,259.9483223735,,,
1.5759999999,0,2600.3008735615,,,
1.5799999998,0,4709.0309238928,,,
1.5839999998,0,4182.1430194530,,,
1.5880000000,0,2538.6729148618,,,
1.5919999999,0,1467.0485043769,,,
1.5959999999,0,1173.4632483646,,,
1.5999999999,0,1193.5173282133,,,
1.6039999998,0,1160.8841826036,,,
1.6079999998,0,993.9022272716,,,
1.6120000000,0,660.0575522243,,,
1.6159999999,0,587.7868593768,,,
1.6199999999,0,1801.1286502321,,,
1.6239999998,0,3692.6145914917,,,
1.6279999998,0,4488.3354785660,,,
1.6320000000,0,4046.5098731406,,,
1.6359999999,0,2820.5792061840,,,
1.6399999999,0,1143.5818797616,,,
1.6439999999,0,281.2514989534,,,
1.6479999998,0,957.8484299082,,,
1.6519999998,0,1918.5163086278,,,
1.6560000000,0,2466.3268129568,,,
1.6599999999,0,2679.2931564380,,,
1.6639999999,0,2296.6930412726,,,
1.6679999998,0,1186.8545239846,,,
1.6719999998,0,320.2100399402,,,
1.6760000000,0,115.8052552255,,,
1.6799999999,0,190.2831672067,,,
1.6839999999,0,393.2105583299,,,
1.6879999998,0,900.1949251729,,,
1.6919999998,0,1133.5512999696,,,
1.6960000000,0,972.2090841611,,,
1.7000000000,0,879.4774661667,,,
1.7039999999,0,780.5427695494,,,
1.7079999999,0,382.9984701348,,,
1.7119999998,0,88.7737166666,,,
1.7159999998,0,96.1052902974,,,
1.7200000000,0,150.9536174395,,,
1.7239999999,0,242.4847914779,,,
1.7279999999,0,403.7742875531,,,
1.7319999998,0,468.2791520898,,,
1.7359999998,0,312.8032410388,,,
1.7400000000,0,201.2506097468,,,
1.7439999999,0,188.5215170284,,,
1.7479999999,0,183.2890805066,,,
1.7519999999,0,79.5810558825,,,
1.7559999998,0,78.2540688005,,,
1.7599999998,0,100.5530618771,,,
1.7640000000,0,99.9082065655,,,
1.7679999999,0,114.3361133397,,,
1.7719999999,0,219.7702097463,,,
1.7759999998,0,147.5715064691,,,
1.7799999998,0,49.1843237379,,,
1.7840000000,0,50.4642293154,,,
1.7879999999,0,81.1639965663,,,
1.7919999999,0,42.3602013289,,,
1.7959999999,0,59.1483485853,,,
1.7999999998,0,70.6911107540,,,
1.8039999998,0,58.9731977088,,,
1.8080000000,0,60.0331313798,,,
1.8119999999,0,64.8134249234,,,
1.8159999999,0,47.9743842947,,,
1.8199999998,0,55.1064368417,,,
1.8239999998,0,84.7676601112,,,
1.8280000000,0,112.8403465807,,,
1.8319999999,0,189.8321748865,,,
1.8359999999,0,159.1067288245,,,
1.8399999999,0,105.0264731390,,,
1.8439999998,0,75.3800918449,,,
1.8480000000,0,63.0280361136,,,
1.8520000000,0,51.9292534298,,,
1.8559999999,0,171.2339576603,,,
1.8599999999,0,210.5741590018,,,
1.8639999998,0,163.5473495914,,,
1.8679999998,0,93.5026963179,,,
1.8720000000,0,119.0388689188,,,
1.8759999999,0,97.5621645747,,,
1.8799999999,0,103.3706307205,,,
1.8839999998,0,110.8409117041,,,
1.8879999998,0,84.7844908816,,,
1.8920000000,0,40.4699265858,,,
1.8959999999,0,105.9557107659,,,
1.8999999999,0,141.4716825410,,,
1.9039999999,0,112.0062648762,,,
1.9079999998,0,92.5962573031,,,
1.9119999998,0,87.7548052276,,,
1.9160000000,0,104.9471543015,,,
