Time:8Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
0.0000000000,0,17799244.3469313460,,,
0.1279999998,1,12380672.1435855250,,,
0.2559999996,2,4492642.0212473199,,,
0.3839999994,3,130149.8503920358,,,
0.5119999992,4,35781283.2730953840,,,
0.6399999990,5,9320225.5050868746,,,
0.7679999988,6,10274040.4397570160,,,
0.8959999986,7,11527686.4909806420,,,
1.0239999983,8,12770313.3724748770,,,
1.1519999981,9,3724505.2062430759,,,
1.2799999979,10,1786073.9229488703,,,
1.4079999977,11,18635476.4326304610,,,
1.5359999975,12,13650367.4062438920,,,
1.6639999973,13,2709111.7879087161,,,
1.7919999971,14,541089.3724283202,,,
1.9199999969,15,2428042.1137163807,,,
2.0479999967,16,300051.6633029677,,,
2.1759999965,17,959542.2294970937,,,
2.3039999963,18,6141167.5083425893,,,
2.4319999961,19,3274174.0118874204,,,
2.5599999959,20,520725.2329094868,,,
2.6879999957,21,1494560.2875967773,,,
2.8159999955,22,6682493.2063835189,,,
2.9439999952,23,5701164.6381713776,,,
3.0719999950,24,8669125.9325732216,,,
3.1999999948,25,16907929.3707357790,,,
3.3279999946,26,20140992.6781869790,,,
3.4559999944,27,4920154.3158026449,,,
3.5839999942,28,1227601.6733625988,,,
3.7119999940,29,16670412.7215538300,,,
3.8399999938,30,11003053.5912855270,,,
3.9679999936,31,1354429.8969445126,,,
4.0959999934,32,31290.7922443007,,,
4.2239999932,33,294102.3096816464,,,
4.3519999930,34,12310131.5279405420,,,
4.4799999928,35,24856717.5095393690,,,
4.6079999926,36,11947310.6722545420,,,
4.7359999924,37,180460.9395820657,,,
4.8639999921,38,20449983.5302320380,,,
4.9919999919,39,3846602.3562602173,,,
5.1199999917,40,10339506.9303611980,,,
5.2479999915,41,605559.9216866125,,,
5.3759999913,42,23427.8996119127,,,
5.5039999911,43,23000999.6110568010,,,
5.6319999909,44,1389912.5131714635,,,
5.7599999907,45,14036159.6565333620,,,
5.8879999905,46,5041925.6368972100,,,
6.0159999903,47,6165572.9252711600,,,
6.1439999901,48,5711026.8969969116,,,
6.2719999899,49,6299421.6121265618,,,
6.3999999897,50,11070386.5102998860,,,
6.5279999895,51,13087768.9053687960,,,
6.6559999892,52,30993042.9804372640,,,
6.7839999890,53,2864543.6165177980,,,
6.9119999888,54,9810498.9221022967,,,
7.0399999886,55,20833261.3178914110,,,
7.1679999884,56,7218114.6742937472,,,
7.2959999882,57,5000002.0163761768,,,
7.4239999880,58,15939606.4044385310,,,
7.5519999878,59,43883944.3206608150,,,
7.6799999876,60,31362086.2146651600,,,
7.8079999874,61,3958552.9667164721,,,
7.9359999872,62,24089294.3478767310,,,
8.0639999870,63,3341608.9791869489,,,
8.1919999868,64,36563353.4851628620,,,
8.3199999866,65,11747187.0142500900,,,
8.4479999864,66,13552912.2835049520,,,
8.5759999861,67,291225.5558360021,,,
8.7039999859,68,4284705.4261767650,,,
8.8319999857,69,5857950.9668730181,,,
8.9599999855,70,7374429.4368717810,,,
9.0879999853,71,11539014.1442375520,,,
9.2159999851,72,9940687.4036379457,,,
9.3439999849,73,8303432.9296642765,,,
9.4719999847,74,6932192.8499010652,,,
9.5999999845,75,8294800.6942909341,,,
9.7279999843,76,2283528.8484947742,,,
9.8559999841,77,11704704.3505168130,,,
9.9839999839,78,2625361.4753135168,,,
10.1119999837,79,14564.4485549646,,,
10.2399999835,80,5875626.4203120153,,,
10.3679999833,81,20751742.7726221310,,,
10.4959999830,82,22767739.4659213720,,,
10.6239999828,83,7438498.1289581154,,,
10.7519999826,84,10826410.6313408590,,,
10.8799999824,85,5322071.1624519071,,,
11.0079999822,86,10616125.7693605670,,,
11.1359999820,87,161212.6018108794,,,
11.2639999818,88,7240.6124180890,,,
11.3919999816,89,197.2366551419,,,
11.5199999814,90,28.9342251370,,,
11.6479999812,91,9710017.9710479230,,,
11.7759999810,92,4028485.5396230989,,,
11.9039999808,93,1622770.3672236749,,,
12.0319999806,94,2208558.1507788640,,,
12.1599999804,95,8153886.7703535585,,,
12.2879999802,96,295457.0994130041,,,
12.4159999799,97,653546.0296162311,,,
12.5439999797,98,7867931.4533652831,,,
12.6719999795,99,945990.5564910956,,,
12.7999999793,100,372618.3873203149,,,
12.9279999791,101,2009558.6027043050,,,
13.0559999789,102,1448063.3386975743,,,
13.1839999787,103,1313680.0020624327,,,
13.3119999785,104,1399610.1745736236,,,
13.4399999783,105,444862.1035641683,,,
13.5679999781,106,16991.3913872324,,,
13.6959999779,107,3079.6730250523,,,
13.8239999777,108,5583.4783719259,,,
13.9519999775,109,5614.3026924374,,,
14.0799999773,110,76544.7421575133,,,
14.2079999771,111,2668984.4944069553,,,
14.3359999768,112,64905.1959519791,,,
14.4639999766,113,2219.0282946904,,,
14.5919999764,114,61.8346068879,,,
14.7199999762,115,2.9480015464,,,
14.8479999760,116,4026739.5885796030,,,
14.9759999758,117,1238523.0314265576,,,
15.1039999756,118,211098.9669061602,,,
15.2319999754,119,1234044.0792057335,,,
15.3599999752,120,1926440.0753844406,,,
15.4879999750,121,766926.6796309588,,,
15.6159999748,122,510803.3512236815,,,
15.7439999746,123,16311.4906607486,,,
15.8719999744,124,1554888.4667247031,,,
15.9999999742,125,1853516.6741022270,,,
16.1279999739,126,220845.0217542201,,,
16.2559999737,127,3109135.2595408070,,,
16.3839999735,128,1289812.7757340781,,,
16.5119999733,129,2038125.2242672245,,,
16.6399999731,130,1975883.7299041871,,,
16.7679999729,131,446688.8575487739,,,
16.8959999727,132,652315.4304847431,,,
17.0239999725,133,88185.0951281149,,,
17.1519999723,134,215274.2265656072,,,
17.2799999721,135,458660.0846845954,,,
17.4079999719,136,224127.8195853430,,,
17.5359999717,137,1547145.2474074173,,,
17.6639999715,138,1107458.5328263403,,,
17.7919999713,139,7826515.3400453757,,,
17.9199999711,140,2361108.6514859218,,,
18.0479999708,141,1687128.3016880762,,,
18.1759999706,142,49724.8473900013,,,
18.3039999704,143,962697.9444873506,,,
18.4319999702,144,350614.0558771788,,,
18.5599999700,145,48541.8923592635,,,
18.6879999698,146,1335613.2494408470,,,
18.8159999696,147,862560.1935825734,,,
18.9439999694,148,25969.9328886017,,,
19.0719999692,149,1048778.4223800004,,,
19.1999999690,150,1201340.2981683952,,,
19.3279999688,151,241633.2052257191,,,
19.4559999686,152,5029.2056647773,,,
19.5839999684,153,1355624.7472646753,,,
19.7119999682,154,619448.4435262251,,,
19.8399999680,155,474157.0161753378,,,
19.9679999677,156,532163.4387906519,,,
20.0959999675,157,38085.7126316325,,,
20.2239999673,158,2016161.1591120209,,,
20.3519999671,159,3966010.0522483974,,,
20.4799999669,160,3176783.7938624476,,,
20.6079999667,161,2013717.8781590112,,,
20.7359999665,162,95889.0423411505,,,
20.8639999663,163,2542.2934064908,,,
20.9919999661,164,112.8140888520,,,
21.1199999659,165,2.8796769401,,,
21.2479999657,166,0.1199684400,,,
21.3759999655,167,91138.7820826508,,,
21.5039999653,168,4266760.8446042445,,,
21.6319999651,169,1263503.4540282120,,,
21.7599999649,170,770586.3893199842,,,
21.8879999646,171,374400.5349961732,,,
22.0159999644,172,7285.6830048182,,,
22.1439999642,173,302.4040219361,,,
22.2719999640,174,7.6216881922,,,
22.3999999638,175,1802802.2914897776,,,
22.5279999636,176,2090464.2486229604,,,
22.6559999634,177,2711508.9947727076,,,
22.7839999632,178,153957.2675147114,,,
22.9119999630,179,5318.1494171454,,,
23.0399999628,180,4411893.9364585336,,,
23.1679999626,181,212816.7620425960,,,
23.2959999624,182,3827.2519514246,,,
23.4239999622,183,177.2866349878,,,
23.5519999620,184,4.5968833996,,,
23.6799999618,185,777.8315688725,,,
23.8079999615,186,6855156.5919729210,,,
23.9359999613,187,446653.6350933714,,,
24.0639999611,188,19626.2470991633,,,
24.1919999609,189,552.7487024208,,,
24.3199999607,190,19.0939771415,,,
24.4479999605,191,0.8214486303,,,
24.5759999603,192,0.0208039996,,,
24.7039999601,193,0.0009108851,,,
24.8319999599,194,0.0000316292,,,
24.9599999597,195,0.0000008704,,,
25.0879999595,196,0.0000000414,,,
25.2159999593,197,0.0000000012,,,
25.3439999591,198,93475.7140552055,,,
25.4719999589,199,3695476.6206218931,,,
25.5999999586,200,242276.7431895385,,,
25.7279999584,201,1848738.0163014687,,,
25.8559999582,202,6009.5288853743,,,
25.9839999580,203,1623992.2333920936,,,
26.1119999578,204,1045614.6198158516,,,
26.2399999576,205,26774.1434532088,,,
26.3679999574,206,749.1828794762,,,
26.4959999572,207,24.2854106514,,,
26.6239999570,208,1.0800940181,,,
26.7519999568,209,0.0275659467,,,
26.8799999566,210,6601844.5245676478,,,
27.0079999564,211,1603027.0465981511,,,
27.1359999562,212,3418092.0268804431,,,
27.2639999560,213,4698613.0943190455,,,
27.3919999558,214,2479688.3585422607,,,
27.5199999555,215,4524796.5361292325,,,
27.6479999553,216,1116154.6005756352,,,
27.7759999551,217,244814.8052007069,,,
27.9039999549,218,2873972.4851084654,,,
28.0319999547,219,5623544.5257182159,,,
28.1599999545,220,3812890.4108153642,,,
28.2879999543,221,2455648.2875633095,,,
28.4159999541,222,431999.4465372978,,,
28.5439999539,223,1376172.1159942118,,,
28.6719999537,224,992641.6869057741,,,
28.7999999535,225,1019222.7411363960,,,
28.9279999533,226,1610239.5561401455,,,
29.0559999531,227,523196.2995212580,,,
29.1839999529,228,77382.3061305844,,,
29.3119999527,229,3617944.2090129117,,,
29.4399999524,230,376627.5552690487,,,
29.5679999522,231,6414272.1720575206,,,
29.6959999520,232,977075.7594671245,,,
29.8239999518,233,18570.7348303229,,,
29.9519999516,234,3024180.6375200120,,,
30.0799999514,235,702447.4423136739,,,
30.2079999512,236,15312.7200234925,,,
30.3359999510,237,2455428.8568721353,,,
30.4639999508,238,2112693.4175759931,,,
30.5919999506,239,2383546.9775064867,,,
30.7199999504,240,4064307.6726371013,,,
30.8479999502,241,656185.9504202039,,,
30.9759999500,242,4973731.7802983578,,,
31.1039999498,243,9004036.2754841242,,,
31.2319999496,244,4300794.2106518243,,,
31.3599999493,245,3068682.0273265131,,,
31.4879999491,246,5780525.6294131940,,,
31.6159999489,247,3669656.6134997541,,,
31.7439999487,248,395776.5064396332,,,
31.8719999485,249,178725.9927645308,,,
31.9999999483,250,433441.4135466008,,,
32.1279999481,251,588346.4022590828,,,
32.2559999479,252,6674429.2878524810,,,
32.3839999477,253,483159.5041427703,,,
32.5119999475,254,961843.1514316234,,,
32.6399999473,255,18883.7384120457,,,
32.7679999471,256,872.8772734472,,,
32.8959999469,257,28.0642717434,,,
33.0239999467,258,0.8241245385,,,
33.1519999465,259,0.0386478528,,,
33.2799999462,260,7731762.4142689928,,,
33.4079999460,261,3483756.7577354368,,,
33.5359999458,262,68919.5826475097,,,
33.6639999456,263,1257.4963611309,,,
33.7919999454,264,55.3402432096,,,
33.9199999452,265,1.8483756127,,,
34.0479999450,266,286428.5019287865,,,
34.1759999448,267,1264710.7445064038,,,
34.3039999446,268,4501673.2735003587,,,
34.4319999444,269,2428888.8113362002,,,
34.5599999442,270,100750.8296095965,,,
34.6879999440,271,3420389.9900502721,,,
34.8159999438,272,10021405.2612326500,,,
34.9439999436,273,9322515.2230823580,,,
35.0719999433,274,1299905.0323128037,,,
35.1999999431,275,30312.0583835495,,,
35.3279999429,276,1199.8550573061,,,
35.4559999427,277,2718.1332691984,,,
35.5839999425,278,2684667.4511250542,,,
35.7119999423,279,9094535.4051121138,,,
35.8399999421,280,8197949.6327146403,,,
35.9679999419,281,458953.8708333178,,,
36.0959999417,282,8089.4686794556,,,
36.2239999415,283,248448.6865013390,,,
36.3519999413,284,1691973.5015408003,,,
36.4799999411,285,388224.6704469429,,,
36.6079999409,286,212809.5302107270,,,
36.7359999407,287,2914303.3439199366,,,
36.8639999405,288,2512086.5657511707,,,
36.9919999402,289,3283655.9515221347,,,
37.1199999400,290,5164513.1199992038,,,
37.2479999398,291,5882159.9438191224,,,
37.3759999396,292,1468287.7115199002,,,
37.5039999394,293,3269606.7287736870,,,
37.6319999392,294,428868.4947425535,,,
37.7599999390,295,1978540.6285316655,,,
37.8879999388,296,5991962.5290265651,,,
38.0159999386,297,4888347.5570974909,,,
38.1439999384,298,90941.2610339068,,,
38.2719999382,299,8462.2785294869,,,
38.3999999380,300,7554497.8450815035,,,
38.5279999378,301,3905342.6867303941,,,
38.6559999376,302,83115.4651207997,,,
38.7839999374,303,6393.4272209163,,,
38.9119999371,304,4163.2752591495,,,
39.0399999369,305,5396245.3782831496,,,
39.1679999367,306,4750779.7050576955,,,
39.2959999365,307,14894929.4172490000,,,
39.4239999363,308,959650.2653689557,,,
39.5519999361,309,2184145.3909503440,,,
39.6799999359,310,6730837.0730177704,,,
39.8079999357,311,5062054.5601084698,,,
39.9359999355,312,204110.7775393401,,,
40.0639999353,313,9964.6572407015,,,
40.1919999351,314,4230.9547772304,,,
40.3199999349,315,2905.6995827327,,,
40.4479999347,316,2619.6016487254,,,
40.5759999345,317,1604131.5353354467,,,
40.7039999343,318,1868405.9224322359,,,
40.8319999340,319,209930.6780530748,,,
40.9599999338,320,23012.3966704059,,,
41.0879999336,321,7778267.0780447247,,,
41.2159999334,322,2434046.8420004742,,,
41.3439999332,323,80267.9177680144,,,
41.4719999330,324,2664884.0843186099,,,
41.5999999328,325,3620876.3948804867,,,
41.7279999326,326,4762715.5820350703,,,
41.8559999324,327,1498776.8261760892,,,
41.9839999322,328,1004268.8001547148,,,
42.1119999320,329,6854825.4753110353,,,
42.2399999318,330,268237.4608723779,,,
42.3679999316,331,645825.6954778814,,,
42.4959999314,332,1270615.6656073709,,,
42.6239999312,333,8517137.6164598595,,,
42.7519999309,334,3675173.1857885085,,,
42.8799999307,335,4995556.4911837578,,,
43.0079999305,336,2486524.2535941852,,,
43.1359999303,337,614210.3888691631,,,
43.2639999301,338,659389.8527311828,,,
43.3919999299,339,2334394.7210268099,,,
43.5199999297,340,4144785.5648837727,,,
43.6479999295,341,1863779.6662361769,,,
43.7759999293,342,5551103.3674043482,,,
