Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
0.7479999987,5,3277228.8844401655,,,
0.7519999989,5,3288424.0337485434,,,
0.7559999989,5,3242292.4206186691,,,
0.7599999988,5,3187446.6839506505,,,
0.7639999988,5,3144939.7424215474,,,
0.7679999988,6,3053428.0915693855,,,
0.7719999987,6,2879188.3484428283,,,
0.7759999987,6,2679066.5584469717,,,
0.7799999986,6,2494618.9853576948,,,
0.7839999986,6,2285449.1087868605,,,
0.7879999985,6,2027036.6549190497,,,
0.7919999987,6,1784596.0341805280,,,
0.7959999987,6,1624419.1905961866,,,
0.7999999986,6,1532026.4192720524,,,
0.8039999986,6,1465909.3448238249,,,
0.8079999986,6,1434000.1077702129,,,
0.8119999988,6,1460674.4763893378,,,
0.8159999987,6,1513607.7245678953,,,
0.8199999987,6,1529820.3838368412,,,
0.8239999986,6,1505142.4452839608,,,
0.8279999986,6,1482709.6205423933,,,
0.8319999985,6,1462178.1503857430,,,
0.8359999987,6,1401899.4207294404,,,
0.8399999987,6,1305118.6587447193,,,
0.8439999986,6,1221796.1294948235,,,
0.8479999986,6,1163972.7710750927,,,
0.8519999986,6,1095270.9387382278,,,
0.8559999987,6,1008926.0883903863,,,
0.8599999987,6,948150.0876920568,,,
0.8639999987,6,934154.9114602959,,,
0.8679999986,6,936184.8149926711,,,
0.8719999986,6,930351.0700729621,,,
0.8759999985,6,940087.7663545839,,,
0.8799999987,6,984839.8072644079,,,
0.8839999987,6,1034038.5962885079,,,
0.8879999986,6,1052860.6962136463,,,
0.8919999986,6,1059145.0622210440,,,
0.8959999986,7,1081147.3134302711,,,
0.8999999985,7,1096339.7974020087,,,
0.9039999985,7,1068641.4675459985,,,
0.9079999984,7,1016371.5655704491,,,
0.9119999984,7,978315.4995460912,,,
0.9159999983,7,943056.0598619591,,,
0.9199999985,7,873086.7794978761,,,
0.9239999985,7,776089.7073324812,,,
0.9279999984,7,688606.1990157168,,,
0.9319999984,7,610034.6051185138,,,
0.9359999984,7,513679.0930976368,,,
0.9399999985,7,406476.1713579911,,,
0.9439999985,7,321312.6093639565,,,
0.9479999985,7,263675.7120455160,,,
0.9519999984,7,213452.3868380600,,,
0.9559999984,7,165485.1913985968,,,
0.9599999983,7,133793.7646853689,,,
0.9639999985,7,120791.6325031580,,,
0.9679999985,7,111455.9986983969,,,
0.9719999984,7,96506.0806741326,,,
0.9759999984,7,84321.2996010663,,,
0.9799999984,7,80902.9463948401,,,
0.9839999985,7,77542.2243462658,,,
0.9879999985,7,66205.7918115928,,,
0.9919999985,7,54132.6280424427,,,
0.9959999984,7,48768.9221880442,,,
0.9999999984,7,44668.2760495336,,,
1.0039999983,7,34255.3309455105,,,
1.0079999985,7,22157.4420293648,,,
1.0119999985,7,15168.3561466798,,,
1.0159999984,7,11370.7144415093,,,
1.0199999984,7,6873.4788450396,,,
1.0239999983,8,3047.6262518186,,,
1.0279999983,8,1753.9358160075,,,
1.0319999983,8,1618.8206411469,,,
1.0359999982,8,737.6666853000,,,
1.0399999982,8,8.7063285964,,,
1.0439999981,8,1050.7069339425,,,
1.0479999983,8,3165.3972310877,,,
1.0519999983,8,8491.0249418195,,,
1.0559999982,8,21254.5327450551,,,
1.0599999982,8,38857.0682005428,,,
1.0639999982,8,54609.8654548067,,,
1.0679999983,8,72666.0840533786,,,
1.0719999983,8,99267.5616942094,,,
1.0759999983,8,125293.8156909393,,,
1.0799999982,8,137388.0993797918,,,
1.0839999982,8,141796.4836562018,,,
1.0879999981,8,149985.9677598227,,,
1.0919999983,8,155518.3974379714,,,
1.0959999983,8,147966.4247695690,,,
1.0999999982,8,137083.3248884217,,,
1.1039999982,8,137858.2817182938,,,
1.1079999981,8,146556.7746057785,,,
1.1119999983,8,149850.6931337344,,,
1.1159999983,8,151100.7473578315,,,
1.1199999982,8,165464.4584617579,,,
1.1239999982,8,192314.7133715013,,,
1.1279999982,8,213497.4964651402,,,
1.1319999981,8,223437.4347306134,,,
1.1359999983,8,236511.5774740543,,,
1.1399999983,8,255320.1719665367,,,
1.1439999982,8,261896.7594616418,,,
1.1479999982,8,250532.0290284262,,,
1.1519999981,9,239220.9050920290,,,
1.1559999981,9,236017.0365104058,,,
1.1599999981,9,227200.1761297751,,,
1.1639999980,9,208326.8761496355,,,
1.1679999980,9,198190.0012200552,,,
1.1719999979,9,208519.5953212793,,,
1.1759999981,9,225728.5520025124,,,
1.1799999981,9,232811.0267621892,,,
1.1839999980,9,234810.7917004445,,,
1.1879999980,9,238542.8146130008,,,
1.1919999979,9,226395.7988143879,,,
1.1959999981,9,181320.7206219086,,,
1.1999999981,9,120947.7608773185,,,
1.2039999980,9,70285.7520597106,,,
1.2079999980,9,32380.4972814829,,,
1.2119999980,9,6811.5594550578,,,
1.2159999979,9,222.3763706226,,,
1.2199999981,9,7280.6234844645,,,
1.2239999981,9,15085.3509847306,,,
1.2279999980,9,20156.3370336241,,,
1.2319999980,9,20688.8860094695,,,
1.2359999979,9,12908.9805132379,,,
1.2399999981,9,2913.0700570082,,,
1.2439999981,9,107.0227118921,,,
1.2479999980,9,4599.6412398503,,,
1.2519999980,9,17281.2269087445,,,
1.2559999980,9,42523.4149646889,,,
1.2599999979,9,75287.1944737461,,,
1.2639999981,9,106661.6386082648,,,
1.2679999981,9,144114.3141564514,,,
1.2719999980,9,199014.8895053275,,,
1.2759999980,9,260850.6715140778,,,
1.2799999979,10,309672.3889106428,,,
1.2839999979,10,351209.4302438278,,,
1.2879999978,10,402211.8023830137,,,
1.2919999978,10,453296.5527592703,,,
1.2959999978,10,485248.8766174096,,,
1.2999999977,10,512417.7542331105,,,
1.3039999979,10,565337.1816863342,,,
1.3079999979,10,641289.4178593024,,,
1.3119999978,10,712347.1076041189,,,
1.3159999978,10,779783.6748343506,,,
1.3199999977,10,871000.2958905435,,,
1.3239999979,10,977212.7746698220,,,
1.3279999979,10,1050239.9389992144,,,
1.3319999978,10,1078053.0932572989,,,
1.3359999978,10,1100065.7199190357,,,
1.3399999978,10,1129756.8364213775,,,
1.3439999977,10,1133147.5348559590,,,
1.3479999979,10,1101242.5570232896,,,
1.3519999979,10,1075759.4591126174,,,
1.3559999978,10,1077549.5444621972,,,
1.3599999978,10,1074904.8770686935,,,
1.3639999977,10,1048937.1576302501,,,
1.3679999979,10,1033814.3613081543,,,
1.3719999979,10,1055598.1961994264,,,
1.3759999978,10,1085852.0487662845,,,
1.3799999978,10,1094155.0470967127,,,
1.3839999977,10,1104897.7882505010,,,
1.3879999977,10,1150880.3512051003,,,
1.3919999979,10,1210394.1879471561,,,
1.3959999979,10,1243944.7954048377,,,
1.3999999978,10,1265719.5682384686,,,
1.4039999978,10,1312847.7971223323,,,
1.4079999977,11,1368530.5524963082,,,
1.4119999977,11,1384631.7279923707,,,
1.4159999976,11,1367666.9436980414,,,
1.4199999976,11,1365596.2542428034,,,
1.4239999976,11,1378883.3896861353,,,
1.4279999975,11,1361993.2981093563,,,
1.4319999977,11,1311106.6474989250,,,
1.4359999977,11,1272257.1412617459,,,
1.4399999976,11,1255688.4487007319,,,
1.4439999976,11,1219160.0284399067,,,
1.4479999975,11,1148303.6499871416,,,
1.4519999977,11,1083007.8603137536,,,
1.4559999977,11,1042713.9217119419,,,
1.4599999976,11,995425.0755061084,,,
1.4639999976,11,923438.0104767898,,,
1.4679999975,11,860251.4246345888,,,
1.4719999975,11,830434.2163506965,,,
1.4759999977,11,809137.5006229556,,,
1.4799999977,11,772750.0166250304,,,
1.4839999976,11,748072.1255838868,,,
1.4879999976,11,770633.8252165918,,,
1.4919999975,11,832991.9831410950,,,
1.4959999977,11,913669.8133883243,,,
1.4999999977,11,1037483.3132746478,,,
1.5039999976,11,1258214.6794122753,,,
1.5079999976,11,1585105.3958490586,,,
1.5119999975,11,1976011.1389174059,,,
1.5159999975,11,2421657.0552877206,,,
1.5199999977,11,2963721.0724256532,,,
1.5239999976,11,3589388.5276337210,,,
1.5279999976,11,4210340.4324975088,,,
1.5319999976,11,4818076.7691871384,,,
1.5359999975,12,5554334.2958067488,,,
1.5399999975,12,6565521.7917270167,,,
1.5439999974,12,7923890.0784763312,,,
1.5479999974,12,9781409.8127233163,,,
1.5519999973,12,12469912.6147115530,,,
1.5559999973,12,16272534.7687154150,,,
1.5599999975,12,21139316.1065777320,,,
1.5639999975,12,26800050.9871859660,,,
1.5679999974,12,33050189.9542531150,,,
1.5719999974,12,39578757.3102069350,,,
1.5759999973,12,45641251.4861826080,,,
1.5799999975,12,50396483.2109863530,,,
1.5839999975,12,53511842.5874156130,,,
1.5879999974,12,55010832.2011822610,,,
1.5919999974,12,54778944.5498788130,,,
1.5959999973,12,52806441.8488547880,,,
1.5999999973,12,49721235.6255329400,,,
1.6039999975,12,46503859.5972566680,,,
1.6079999974,12,43821709.5592304770,,,
1.6119999974,12,42064631.1002402830,,,
1.6159999974,12,41808369.9103260410,,,
1.6199999973,12,43771443.3903999250,,,
1.6239999975,12,48333973.3557698210,,,
1.6279999975,12,55372840.8229279070,,,
1.6319999974,12,64502433.3880544900,,,
1.6359999974,12,74989511.5201787500,,,
1.6399999973,12,85192978.3356287930,,,
1.6439999973,12,92744212.0442462710,,,
1.6479999975,12,96001347.7538155320,,,
1.6519999974,12,95034693.9306427390,,,
1.6559999974,12,90931232.2743316890,,,
1.6599999974,12,84868675.5579808210,,,
1.6639999973,13,78088940.1271675230,,,
1.6679999973,13,71792732.2246906010,,,
1.6719999972,13,66418891.6976661380,,,
1.6759999972,13,61402534.9803119970,,,
1.6799999971,13,55979207.5546382520,,,
1.6839999971,13,49955853.8165961950,,,
1.6879999973,13,43505562.9894610120,,,
1.6919999972,13,36732722.1254888100,,,
1.6959999972,13,29882474.2183167930,,,
1.6999999972,13,23554258.2194476160,,,
1.7039999971,13,18235869.3085129480,,,
1.7079999973,13,13869738.0697214750,,,
1.7119999973,13,10117995.0991206840,,,
1.7159999972,13,6805287.1278553400,,,
1.7199999972,13,3942158.9798844196,,,
1.7239999971,13,1619793.4341961835,,,
1.7279999971,13,181240.4335008206,,,
1.7319999973,13,314176.3146460207,,,
1.7359999972,13,2703197.8900084361,,,
1.7399999972,13,7726749.0069312109,,,
1.7439999972,13,15524808.3389192150,,,
1.7479999971,13,25940930.5458319750,,,
1.7519999973,13,38398299.3097721710,,,
1.7559999973,13,52395967.1785117610,,,
1.7599999972,13,68162599.5486167070,,,
1.7639999972,13,86412284.6811836960,,,
1.7679999971,13,107727109.3067836300,,,
1.7719999971,13,132767734.2710977000,,,
1.7759999973,13,162766646.7391035900,,,
1.7799999972,13,198858647.0035985100,,,
1.7839999972,13,240790549.8623166700,,,
1.7879999971,13,286919334.0812488200,,,
1.7919999971,14,335247808.1323995600,,,
1.7959999971,14,383313015.4051470800,,,
1.7999999970,14,427224237.7515035300,,,
1.8039999970,14,462567654.2683932800,,,
1.8079999969,14,486835979.2156407200,,,
1.8119999969,14,499909674.0181366800,,,
1.8159999971,14,502451414.0155924600,,,
1.8199999970,14,495616042.0919399300,,,
1.8239999970,14,482241665.9626858200,,,
1.8279999970,14,466268295.0879817600,,,
1.8319999969,14,450375538.1871402900,,,
1.8359999971,14,435306120.0550726700,,,
1.8399999971,14,421419689.9407760500,,,
1.8439999970,14,409345304.6297391700,,,
1.8479999970,14,398760355.8334505000,,,
1.8519999969,14,388030647.2907979500,,,
1.8559999969,14,375861977.3853502900,,,
1.8599999971,14,362309076.9622851600,,,
1.8639999970,14,347616493.3558595800,,,
1.8679999970,14,331328774.0400804300,,,
1.8719999969,14,313408118.5226989400,,,
1.8759999969,14,295161016.2103081900,,,
1.8799999971,14,278059929.1158313800,,,
1.8839999971,14,262406839.0360764600,,,
1.8879999970,14,247924113.9624812000,,,
1.8919999970,14,234789165.0998878500,,,
1.8959999969,14,223059441.5955275900,,,
1.8999999969,14,211638263.7471240800,,,
1.9039999971,14,198858976.6437946000,,,
1.9079999970,14,183871384.0114481200,,,
1.9119999970,14,166662659.4683614700,,,
1.9159999969,14,147147700.9767427100,,,
1.9199999969,15,125331505.3572063900,,,
1.9239999969,15,102169128.8294422600,,,
1.9279999968,15,79255944.9776195290,,,
1.9319999968,15,57772425.6046709420,,,
1.9359999967,15,38460084.0276545810,,,
1.9399999967,15,22281109.9842656810,,,
1.9439999969,15,10267524.6336844410,,,
1.9479999968,15,2884835.8508771826,,,
1.9519999968,15,49935.5154444231,,,
1.9559999967,15,1435020.5445440963,,,
1.9599999967,15,6357906.2580109658,,,
1.9639999969,15,13738375.8009211050,,,
1.9679999969,15,22407359.8867418840,,,
1.9719999968,15,31111292.0264510590,,,
1.9759999968,15,38353220.1885107310,,,
1.9799999967,15,43008703.7141537740,,,
1.9839999967,15,45135536.7961961030,,,
1.9879999969,15,45510613.5412955510,,,
1.9919999968,15,44485295.2151370570,,,
1.9959999968,15,41877057.1232839670,,,
1.9999999967,15,37795270.9037722270,,,
2.0039999967,15,32934616.5396727140,,,
2.0079999969,15,28101530.7332702580,,,
2.0119999968,15,23924162.7925282870,,,
2.0159999968,15,20865630.1327264270,,,
2.0199999968,15,19073986.8371466100,,,
2.0239999967,15,18240481.0568705310,,,
2.0279999967,15,17858436.7292264330,,,
2.0319999969,15,17690022.7484989200,,,
2.0359999968,15,17828051.9800650740,,,
2.0399999968,15,18279243.9594955370,,,
2.0439999967,15,18725054.1039213650,,,
2.0479999967,16,18770335.0560855230,,,
2.0519999966,16,18189719.3574055730,,,
2.0559999966,16,16807771.7979370170,,,
2.0599999966,16,14469619.9662987250,,,
2.0639999965,16,11379614.2886607890,,,
2.0679999965,16,8180592.2858128594,,,
2.0719999967,16,5486964.8609180599,,,
2.0759999966,16,3563846.6389854997,,,
2.0799999966,16,2454793.4252301897,,,
2.0839999965,16,2173059.2534565469,,,
2.0879999965,16,2888015.5049442067,,,
2.0919999967,16,5205363.4572509183,,,
2.0959999966,16,10335796.3255367110,,,
2.0999999966,16,20104788.8014107870,,,
2.1039999966,16,36675095.3975849520,,,
2.1079999965,16,61669704.4065600480,,,
2.1119999965,16,95411145.1310034690,,,
2.1159999967,16,137348817.7698463500,,,
2.1199999966,16,186804604.1882284600,,,
2.1239999966,16,242766321.7053867000,,,
2.1279999965,16,303902401.7597660400,,,
2.1319999965,16,369919571.1777133300,,,
2.1359999967,16,442356499.3349670800,,,
2.1399999966,16,523229565.5946353700,,,
2.1439999966,16,613563322.8070194700,,,
2.1479999966,16,713712400.0882421700,,,
2.1519999965,16,823648888.0333775300,,,
2.1559999965,16,941437620.0501509900,,,
2.1599999967,16,1062178915.2375673000,,,
2.1639999966,16,1179856293.2948461000,,,
2.1679999966,16,1289657478.4938586000,,,
2.1719999965,16,1387320451.4233387000,,,
2.1759999965,17,1467589533.1636915000,,,
2.1799999964,17,1525798569.4709868000,,,
2.1839999964,17,1560722604.9389768000,,,
2.1879999964,17,1574160465.0325134000,,,
2.1919999963,17,1568649040.3495519000,,,
2.1959999963,17,1547509750.2295630000,,,
2.1999999965,17,1515432382.0666838000,,,
2.2039999964,17,1475383627.0231776000,,,
2.2079999964,17,1424278989.7318003000,,,
2.2119999963,17,1353341757.1080210000,,,
2.2159999963,17,1253062246.4268179000,,,
2.2199999965,17,1117603786.1510406000,,,
2.2239999964,17,947102180.6210441600,,,
2.2279999964,17,750055190.3342438900,,,
2.2319999964,17,544160197.8330340400,,,
2.2359999963,17,351769776.1902880100,,,
2.2399999963,17,192487993.8531190500,,,
2.2439999965,17,78884440.8558282700,,,
2.2479999964,17,15780011.9273301880,,,
2.2519999964,17,452383.0523518564,,,
2.2559999963,17,24246216.9340139930,,,
2.2599999963,17,76188133.0393043160,,,
2.2639999965,17,145998765.3754087400,,,
2.2679999964,17,225092512.9042446300,,,
2.2719999964,17,307286362.5613023600,,,
2.2759999963,17,389532831.8373572200,,,
2.2799999963,17,470947183.7245155600,,,
2.2839999963,17,550836078.2764589800,,,
2.2879999964,17,628462964.7667217300,,,
2.2919999964,17,704356246.0991343300,,,
2.2959999964,17,780313347.4977011700,,,
2.2999999963,17,857795528.4952712100,,,
2.3039999963,18,937134925.5172411200,,,
2.3079999962,18,1017810433.2613373000,,,
2.3119999962,18,1097717212.7200317000,,,
2.3159999961,18,1171980324.3652983000,,,
2.3199999961,18,1234513511.0472128000,,,
2.3239999961,18,1281961437.6138082000,,,
2.3279999963,18,1315269117.0355952000,,,
2.3319999962,18,1337498008.2700207000,,,
2.3359999962,18,1352154677.0313084000,,,
2.3399999961,18,1363742668.2044909000,,,
2.3439999961,18,1376919214.7446880000,,,
2.3479999963,18,1393358659.7119241000,,,
2.3519999962,18,1411031115.9034920000,,,
2.3559999962,18,1427835037.2596905000,,,
2.3599999961,18,1444246247.8157003000,,,
2.3639999961,18,1461049359.4328387000,,,
2.3679999961,18,1476518063.1355686000,,,
2.3719999962,18,1487740139.7726238000,,,
2.3759999962,18,1493177576.0591753000,,,
2.3799999962,18,1492027937.3083835000,,,
2.3839999961,18,1482387750.1879535000,,,
2.3879999961,18,1462261195.5157242000,,,
2.3919999963,18,1431660729.3451908000,,,
2.3959999962,18,1391763986.5333776000,,,
2.3999999962,18,1342684119.5280492000,,,
2.4039999961,18,1283992824.0257154000,,,
2.4079999961,18,1216795783.9192729000,,,
2.4119999961,18,1143286256.2723651000,,,
2.4159999962,18,1064700419.1205529000,,,
2.4199999962,18,981648991.7710043200,,,
2.4239999962,18,896174066.7353563300,,,
2.4279999961,18,811616803.1621803000,,,
2.4319999961,19,730542756.2602000200,,,
2.4359999960,19,654545084.0158973900,,,
2.4399999960,19,586172629.3470519800,,,
2.4439999959,19,529229983.2912593500,,,
2.4479999959,19,486543839.3910155300,,,
2.4519999959,19,458680791.5845111600,,,
2.4559999960,19,445211698.6190254700,,,
2.4599999960,19,445804363.8737092000,,,
2.4639999960,19,459221266.5298415400,,,
2.4679999959,19,482281755.7129234700,,,
2.4719999959,19,511023236.3702429500,,,
