Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
1.5000000000,0,59.9953778092,,,
1.5040000000,0,57.1124615547,,,
1.5079999999,0,50.6551753127,,,
1.5119999999,0,46.1919971290,,,
1.5159999998,0,53.9537883922,,,
1.5199999998,0,113.7551270720,,,
1.5240000000,0,216.5718069091,,,
1.5279999999,0,255.5173266010,,,
1.5319999999,0,175.8670426698,,,
1.5359999998,0,95.6401032341,,,
1.5399999998,0,147.2054441617,,,
1.5440000000,0,275.4376208614,,,
1.5480000000,0,316.3416352555,,,
1.5519999999,0,224.1570373771,,,
1.5559999999,0,107.6641903945,,,
1.5599999998,0,71.3077971554,,,
1.5639999998,0,125.6269998352,,,
1.5680000000,0,222.8996865743,,,
1.5719999999,0,290.9863361148,,,
1.5759999999,0,260.8619564044,,,
1.5799999998,0,152.5883745991,,,
1.5839999998,0,90.0647134832,,,
1.5880000000,0,134.3984149247,,,
1.5919999999,0,198.7249010316,,,
1.5959999999,0,207.2904472291,,,
1.5999999999,0,206.9036896143,,,
1.6039999998,0,245.5938896783,,,
1.6079999998,0,258.7582025806,,,
1.6120000000,0,179.9042166797,,,
1.6159999999,0,88.9067346643,,,
1.6199999999,0,120.0163903942,,,
1.6239999998,0,259.2342979131,,,
1.6279999998,0,371.9643590525,,,
1.6320000000,0,393.8153611558,,,
1.6359999999,0,345.6569307693,,,
1.6399999999,0,246.1766614512,,,
1.6439999999,0,161.5628647025,,,
1.6479999998,0,209.3272342240,,,
1.6519999998,0,358.5586883249,,,
1.6560000000,0,392.2600802160,,,
1.6599999999,0,228.1898753297,,,
1.6639999999,0,83.8614867432,,,
1.6679999998,0,154.1471932444,,,
1.6719999998,0,304.8653577742,,,
1.6760000000,0,289.8336165211,,,
1.6799999999,0,155.3828915367,,,
1.6839999999,0,150.3540458213,,,
1.6879999998,0,292.6992610506,,,
1.6919999998,0,352.8459130307,,,
1.6960000000,0,249.6902445672,,,
1.7000000000,0,151.9413910157,,,
1.7039999999,0,159.2478898733,,,
1.7079999999,0,179.2606285067,,,
1.7119999998,0,159.5504049006,,,
1.7159999998,0,157.6107749095,,,
1.7200000000,0,176.0912794187,,,
1.7239999999,0,157.9573709816,,,
1.7279999999,0,110.6502733625,,,
1.7319999998,0,93.2137483324,,,
1.7359999998,0,124.5275755027,,,
1.7400000000,0,170.7693770943,,,
1.7439999999,0,183.6651123615,,,
1.7479999999,0,143.8869806273,,,
1.7519999999,0,96.0714501011,,,
1.7559999998,0,104.3782558923,,,
1.7599999998,0,155.6571137446,,,
1.7640000000,0,173.0126945331,,,
1.7679999999,0,138.5258747670,,,
1.7719999999,0,109.7115117048,,,
1.7759999998,0,110.6740115042,,,
1.7799999998,0,111.3085359381,,,
1.7840000000,0,104.4899334589,,,
1.7879999999,0,117.7437254634,,,
1.7919999999,0,150.3496592439,,,
1.7959999999,0,160.8768821091,,,
1.7999999998,0,136.1996704454,,,
1.8039999998,0,116.5707445131,,,
1.8080000000,0,130.7182223558,,,
1.8119999999,0,154.9871982721,,,
1.8159999999,0,157.7943411499,,,
1.8199999998,0,159.6121008007,,,
1.8239999998,0,192.3045114430,,,
1.8280000000,0,221.5574750633,,,
1.8319999999,0,211.3378953462,,,
1.8359999999,0,214.9897793946,,,
1.8399999999,0,279.4300344899,,,
1.8439999998,0,325.8851446819,,,
1.8480000000,0,256.3475509132,,,
1.8520000000,0,131.5383825093,,,
1.8559999999,0,107.4044725604,,,
1.8599999999,0,205.6792474498,,,
1.8639999998,0,285.7426298121,,,
1.8679999998,0,256.9941946632,,,
1.8720000000,0,174.2573497537,,,
1.8759999999,0,114.3352270936,,,
1.8799999999,0,91.9455863998,,,
1.8839999998,0,107.1183547490,,,
1.8879999998,0,174.0145563576,,,
1.8920000000,0,261.8183744508,,,
1.8959999999,0,285.8805726755,,,
1.8999999999,0,226.2609087502,,,
1.9039999999,0,181.5414498464,,,
1.9079999998,0,245.4084779203,,,
1.9119999998,0,376.6053126857,,,
1.9160000000,0,437.0152791934,,,
1.9199999999,0,364.4067547288,,,
1.9239999999,0,248.5891159432,,,
1.9279999998,0,211.8238260046,,,
1.9319999998,0,284.2156508213,,,
1.9360000000,0,398.3522441362,,,
1.9399999999,0,450.6604528158,,,
1.9439999999,0,390.8169301821,,,
1.9479999999,0,278.8070054180,,,
1.9519999998,0,218.4021741371,,,
1.9559999998,0,246.9953550744,,,
1.9600000000,0,310.9258971780,,,
1.9639999999,0,313.6265165716,,,
1.9679999999,0,213.3379557150,,,
1.9719999998,0,93.4260632238,,,
1.9759999998,0,72.4226786411,,,
1.9800000000,0,143.0634089810,,,
1.9839999999,0,186.5618409172,,,
1.9879999999,0,145.1452174066,,,
1.9919999999,0,82.0202082497,,,
1.9959999998,0,60.8308973618,,,
2.0000000000,0,65.0666762127,,,
2.0040000000,0,63.2021375555,,,
2.0079999999,0,59.4499164117,,,
2.0119999999,0,59.3214897307,,,
2.0159999998,0,71.3850513682,,,
2.0199999998,0,130.6033359694,,,
2.0240000000,0,226.7168715584,,,
2.0279999999,0,260.1047195341,,,
2.0319999999,0,181.4221233183,,,
2.0359999998,0,104.2930978588,,,
2.0399999998,0,154.0592954060,,,
2.0440000000,0,273.8143444081,,,
2.0480000000,0,301.9584124190,,,
2.0519999999,0,198.6444094567,,,
2.0559999999,0,84.5512232378,,,
2.0599999998,0,65.2363348089,,,
2.0639999998,0,122.4473723830,,,
2.0680000000,0,184.2173501887,,,
2.0719999999,0,208.8591885163,,,
2.0759999999,0,181.6949309680,,,
2.0799999998,0,112.2620644161,,,
2.0839999998,0,58.7137758799,,,
2.0880000000,0,77.8471011738,,,
2.0919999999,0,143.6101606562,,,
2.0959999999,0,176.5374967388,,,
2.0999999999,0,152.7947695253,,,
2.1039999998,0,132.5313411299,,,
2.1079999998,0,153.5464941793,,,
2.1120000000,0,161.1298847631,,,
2.1159999999,0,117.4612188437,,,
2.1199999999,0,100.7174959296,,,
