Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
1.1519999981,9,9123.5086860121,,,
1.1559999981,9,15950.8932954219,,,
1.1599999981,9,24529.1509803101,,,
1.1639999980,9,34527.3326857082,,,
1.1679999980,9,44857.7927057633,,,
1.1719999979,9,53947.6323815213,,,
1.1759999981,9,60971.3851383518,,,
1.1799999981,9,66109.5035292157,,,
1.1839999980,9,69614.0149375669,,,
1.1879999980,9,71505.8260700851,,,
1.1919999979,9,72002.4085211694,,,
1.1959999981,9,71329.8745765868,,,
1.1999999981,9,69302.7107057591,,,
1.2039999980,9,65920.7232373434,,,
1.2079999980,9,62175.3065708437,,,
1.2119999980,9,59545.3133518840,,,
1.2159999979,9,58893.1543123009,,,
1.2199999981,9,60351.1595977780,,,
1.2239999981,9,64131.2253701503,,,
1.2279999980,9,70940.9958717748,,,
1.2319999980,9,81467.7411979275,,,
1.2359999979,9,96011.1677176190,,,
1.2399999981,9,115134.7328001475,,,
1.2439999981,9,140258.5222978258,,,
1.2479999980,9,172885.6568375192,,,
1.2519999980,9,213512.5692720300,,,
1.2559999980,9,262280.9969137962,,,
1.2599999979,9,320750.7977677999,,,
1.2639999981,9,391942.8617877361,,,
1.2679999981,9,478589.7797563681,,,
1.2719999980,9,582184.8320428754,,,
1.2759999980,9,702550.7182776035,,,
1.2799999979,10,835483.1338278259,,,
1.2839999979,10,970296.9597994041,,,
1.2879999978,10,1092480.4330039455,,,
1.2919999978,10,1190428.6289742836,,,
1.2959999978,10,1258275.2626993957,,,
1.2999999977,10,1293196.7900429615,,,
1.3039999979,10,1294060.0389453517,,,
1.3079999979,10,1262947.4777659536,,,
1.3119999978,10,1204346.6093768480,,,
1.3159999978,10,1121776.1953326820,,,
1.3199999977,10,1017355.4204704115,,,
1.3239999979,10,895478.2168511184,,,
1.3279999979,10,764717.3770390769,,,
1.3319999978,10,634768.3790369218,,,
1.3359999978,10,513124.6423253846,,,
1.3399999978,10,404913.2847689164,,,
1.3439999977,10,313248.5804189725,,,
1.3479999979,10,238490.6248555414,,,
1.3519999979,10,178521.3895494977,,,
1.3559999978,10,130675.6288127621,,,
1.3599999978,10,93037.7110603779,,,
1.3639999977,10,63994.3390075137,,,
1.3679999979,10,41736.1771657419,,,
1.3719999979,10,24890.8922229079,,,
1.3759999978,10,12923.7453842316,,,
1.3799999978,10,5371.4644818707,,,
1.3839999977,10,1338.8540853673,,,
1.3879999977,10,3.9406196095,,,
1.3919999979,10,1031.7177106747,,,
1.3959999979,10,4466.2161123198,,,
1.3999999978,10,10746.5510923865,,,
1.4039999978,10,20810.0134519703,,,
1.4079999977,11,35522.6537752537,,,
1.4119999977,11,54625.3017980143,,,
1.4159999976,11,76529.0663496661,,,
1.4199999976,11,99336.5393636127,,,
1.4239999976,11,121830.2814865849,,,
1.4279999975,11,144012.1473037902,,,
1.4319999977,11,167763.0311594447,,,
1.4359999977,11,196849.1339621608,,,
1.4399999976,11,235153.2146926643,,,
1.4439999976,11,284437.5957190982,,,
1.4479999975,11,344113.7981666743,,,
1.4519999977,11,412386.6598735421,,,
1.4559999977,11,485905.7223618803,,,
1.4599999976,11,558810.6971615747,,,
1.4639999976,11,624498.9754734776,,,
1.4679999975,11,678643.2003918110,,,
1.4719999975,11,718654.8594113383,,,
1.4759999977,11,740725.2475292726,,,
1.4799999977,11,740826.1616908334,,,
1.4839999976,11,719354.3611903633,,,
1.4879999976,11,682346.5525305662,,,
1.4919999975,11,638137.2019939295,,,
1.4959999977,11,594549.9833986161,,,
1.4999999977,11,557895.6504390987,,,
1.5039999976,11,531343.2918828765,,,
1.5079999976,11,513461.3434294510,,,
1.5119999975,11,500018.7861896097,,,
1.5159999975,11,487929.3134197297,,,
1.5199999977,11,476743.4846839256,,,
1.5239999976,11,467296.4658596938,,,
1.5279999976,11,461898.4081374714,,,
1.5319999976,11,466546.8561057550,,,
1.5359999975,12,489955.1107366774,,,
1.5399999975,12,537598.9123102836,,,
1.5439999974,12,605553.5720050308,,,
1.5479999974,12,679568.8821260390,,,
1.5519999973,12,740852.5356943442,,,
1.5559999973,12,774737.4629351846,,,
1.5599999975,12,777101.7885034656,,,
1.5639999975,12,754785.1822080179,,,
1.5679999974,12,718073.8248080696,,,
1.5719999974,12,670944.7121804031,,,
1.5759999973,12,609477.6847742966,,,
1.5799999975,12,530506.2704821443,,,
1.5839999975,12,440586.2822233609,,,
1.5879999974,12,354298.3231922719,,,
1.5919999974,12,284520.8177003400,,,
1.5959999973,12,236613.1614001822,,,
1.5999999973,12,209680.9136219957,,,
1.6039999975,12,199205.2741700828,,,
1.6079999974,12,197952.7229629064,,,
1.6119999974,12,196917.1661668751,,,
1.6159999974,12,188161.2844687690,,,
1.6199999973,12,167960.8690612285,,,
1.6239999975,12,137716.7385846614,,,
1.6279999975,12,103030.7411238110,,,
1.6319999974,12,71439.3972165889,,,
1.6359999974,12,48429.7047882534,,,
1.6399999973,12,34721.2676926776,,,
1.6439999973,12,27639.7449351486,,,
1.6479999975,12,24151.5469680845,,,
1.6519999974,12,22634.5344275263,,,
1.6559999974,12,23156.4846394465,,,
1.6599999974,12,27111.5976047365,,,
1.6639999973,13,37274.5420956855,,,
1.6679999973,13,58314.6599755590,,,
1.6719999972,13,95952.4104136696,,,
1.6759999972,13,152566.5690629880,,,
1.6799999971,13,220942.0547548941,,,
1.6839999971,13,282843.6057137884,,,
1.6879999973,13,316958.8456819184,,,
1.6919999972,13,311945.2852743613,,,
1.6959999972,13,273871.9680738795,,,
1.6999999972,13,220941.3956356099,,,
1.7039999971,13,170415.6331208596,,,
1.7079999973,13,130281.7311712417,,,
1.7119999973,13,100892.4258917228,,,
1.7159999972,13,80169.8873816644,,,
1.7199999972,13,65936.8745066739,,,
1.7239999971,13,55953.5185666965,,,
1.7279999971,13,48497.0708753127,,,
1.7319999973,13,43346.8133191625,,,
1.7359999972,13,41306.3403169933,,,
1.7399999972,13,42379.0844124416,,,
1.7439999972,13,44328.3745082964,,,
1.7479999971,13,42960.1394871418,,,
1.7519999973,13,34814.8080626110,,,
1.7559999973,13,20663.9299526504,,,
1.7599999972,13,6491.7371004028,,,
1.7639999972,13,31.7776961389,,,
1.7679999971,13,4608.5886630571,,,
1.7719999971,13,16207.5801993824,,,
1.7759999973,13,27443.3361355117,,,
1.7799999972,13,33640.4464880944,,,
1.7839999972,13,34842.6311113194,,,
1.7879999971,13,34165.0860224078,,,
1.7919999971,14,35657.9738314049,,,
1.7959999971,14,43159.1182594473,,,
1.7999999970,14,59992.9967117864,,,
1.8039999970,14,88185.2540821314,,,
1.8079999969,14,127471.7898165238,,,
1.8119999969,14,176392.8749143898,,,
1.8159999971,14,234794.1741256606,,,
1.8199999970,14,304180.4881137099,,,
1.8239999970,14,384596.6023457959,,,
1.8279999970,14,469694.0797073102,,,
1.8319999969,14,543793.3055512010,,,
1.8359999971,14,586274.2379487002,,,
1.8399999971,14,583210.5580653187,,,
1.8439999970,14,536007.7824002862,,,
